order_id,order_date,customer_id,region,country,category,product,customer_segment,units,unit_price,unit_cost,revenue,cost,margin,discount_pct,status,is_returned
11238,2023-07-28,C1114,EMEA,Germany,Services,Onboarding Workshop,SMB,6,497.71,155.99,2986.26,935.94,2050.32,0.00,Delivered,0
10589,2023-07-29,C1101,AMER,Mexico,Services,Custom Integration,SMB,2,1269.08,412.66,2538.16,825.32,1712.84,,Delivered,0
11127,2023-07-29,C1284,EMEA,France,Software,Cloud Backup 1TB,Consumer,1,62.22,7.15,62.22,7.15,55.07,0.00,Delivered,0
10462,2023-07-30,C1185,AMER,Mexico,Services,Onboarding Workshop,Enterprise,6,472.45,153.64,2409.49,921.84,1487.65,0.15,Delivered,0
12876,2023-07-30,C1012,AMER,Brazil,Services,Onboarding Workshop,SMB,4,483.43,146.27,1933.72,585.08,1348.64,0.00,Delivered,0
12893,2023-07-30,C1099,AMER,Canada,Software,Editor Pro License,SMB,4,100.55,9.42,402.20,37.68,364.52,0.00,Delivered,0
10626,2023-07-31,C1166,APAC,India,Accessories,Desk Mat,Mid-Market,12,25.02,6.12,300.24,73.44,226.80,0.00,Delivered,0
11473,2023-07-31,C1149,EMEA,United Kingdom,Accessories,Monitor Arm,Mid-Market,11,87.30,34.26,960.30,376.86,583.44,0.00,Delivered,0
11708,2023-07-31,C1184,EMEA,United Kingdom,Accessories,Desk Mat,Enterprise,17,24.71,6.44,420.07,109.48,310.59,0.00,Delivered,0
11776,2023-07-31,C1088,APAC,Singapore,Hardware,Docking Station,SMB,6,200.35,92.59,1202.10,555.54,646.56,0.00,Delivered,0
11372,2023-08-01,C1188,EMEA,Netherlands,Software,Analytics Platform,Enterprise,15,418.06,37.54,6270.90,563.10,5707.80,,Shipped,0
12947,2023-08-01,C1256,AMER,United States,Hardware,Docking Station,Consumer,4,207.71,96.09,830.84,384.36,446.48,0.00,Delivered,0
10733,2023-08-02,C1125,AMER,United States,Software,Cloud Backup 1TB,Mid-Market,11,55.50,6.79,610.50,74.69,535.81,0.00,Delivered,0
10796,2023-08-02,C1133,AMER,Canada,Services,Onboarding Workshop,Mid-Market,11,513.29,142.99,5646.19,1572.89,4073.30,0.00,Pending,0
11619,2023-08-02,C1148,APAC,India,Services,Onboarding Workshop,Mid-Market,2,524.56,156.62,1049.12,313.24,735.88,0.00,Delivered,0
12764,2023-08-02,C1137,EMEA,France,Hardware,Laptop Stand,Mid-Market,11,43.73,15.87,481.03,174.57,306.46,0.00,Delivered,0
11769,2023-08-03,C1218,AMER,Canada,Services,Training Course,Consumer,2,360.07,83.37,720.14,166.74,553.40,0.00,Pending,0
11153,2023-08-04,C1223,AMER,United States,Hardware,USB-C Hub,Consumer,4,51.28,20.53,205.12,82.12,123.00,,Pending,0
11322,2023-08-04,C1055,AMER,Mexico,Software,Analytics Platform,SMB,3,420.31,37.29,1260.93,111.87,1149.06,0.00,Pending,0
11777,2023-08-04,C1068,EMEA,France,Accessories,Cable Set,SMB,1,14.23,4.33,14.23,4.33,9.90,0.00,Delivered,0
10078,2023-08-05,C1191,EMEA,France,Services,Custom Integration,Enterprise,8,1193.23,429.65,9545.84,3437.20,6108.64,0.00,Delivered,0
10228,2023-08-05,C1163,EMEA,United Kingdom,Software,Cloud Backup 1TB,Mid-Market,10,58.12,7.01,464.96,70.10,394.86,0.20,Delivered,0
10495,2023-08-05,C1129,AMER,United States,Hardware,Webcam HD,Mid-Market,10,75.73,30.38,719.44,303.80,415.64,0.05,Delivered,0
11190,2023-08-05,C1144,AMER,United States,Software,Editor Pro License,Mid-Market,8,94.89,10.31,759.12,82.48,676.64,0.00,Delivered,0
11240,2023-08-05,C1180,APAC,South Korea,Accessories,Cable Set,Mid-Market,7,15.11,4.34,105.77,30.38,75.39,0.00,Delivered,0
11878,2023-08-05,C1009,AMER,United States,Accessories,Cable Set,SMB,7,14.56,4.43,91.73,31.01,60.72,0.10,Delivered,0
12649,2023-08-05,C1187,APAC,Singapore,Accessories,Desk Mat,Enterprise,6,25.05,6.53,150.30,39.18,111.12,0.00,Delivered,0
10490,2023-08-06,C1135,APAC,Japan,Accessories,Desk Mat,Mid-Market,10,25.27,6.00,252.70,60.00,192.70,0.00,Delivered,1
11358,2023-08-06,C1221,AMER,Canada,Software,Editor Pro License,Consumer,1,103.39,9.83,103.39,9.83,93.56,0.00,Delivered,0
12363,2023-08-06,C1257,EMEA,Germany,Hardware,Docking Station,Consumer,3,210.86,89.58,632.58,268.74,363.84,0.00,Delivered,0
12616,2023-08-06,C1226,EMEA,Spain,Accessories,Carry Sleeve,Consumer,4,30.59,8.52,122.36,34.08,88.28,0.00,Shipped,0
12685,2023-08-06,C1227,APAC,South Korea,Accessories,Desk Mat,Consumer,3,24.13,6.32,72.39,18.96,53.43,0.00,Delivered,0
11026,2023-08-07,C1182,APAC,South Korea,Hardware,Laptop Stand,Enterprise,15,41.71,15.05,625.65,225.75,399.90,0.00,Delivered,0
11847,2023-08-07,C1075,APAC,South Korea,Software,Editor Pro License,SMB,2,95.71,10.23,191.42,20.46,170.96,0.00,Delivered,0
11889,2023-08-07,C1194,AMER,Canada,Services,Custom Integration,Enterprise,17,1214.65,431.26,20649.05,7331.42,13317.63,0.00,Shipped,0
12857,2023-08-07,C1205,EMEA,United Kingdom,Hardware,Laptop Stand,Enterprise,15,45.87,15.31,688.05,229.65,458.40,0.00,Shipped,0
10419,2023-08-08,C1147,APAC,Australia,Software,VPN Annual,Mid-Market,8,40.90,3.20,327.20,25.60,301.60,0.00,Delivered,0
11367,2023-08-08,C1197,APAC,India,Hardware,Webcam HD,Enterprise,20,78.72,32.59,1574.40,651.80,922.60,0.00,Delivered,0
10321,2023-08-09,C1228,AMER,Canada,Hardware,USB-C Hub,Consumer,3,50.04,20.28,150.12,60.84,89.28,,Delivered,0
10677,2023-08-09,C1046,EMEA,Germany,Software,Analytics Platform,SMB,2,378.68,35.21,757.36,70.42,686.94,0.00,Delivered,0
12903,2023-08-09,C1185,APAC,South Korea,Hardware,Webcam HD,Enterprise,6,76.58,33.29,459.48,199.74,259.74,0.00,Delivered,0
12942,2023-08-09,C1138,AMER,United States,Hardware,"27"" Monitor",Mid-Market,7,303.54,138.82,2124.78,971.74,1153.04,0.00,Delivered,0
10781,2023-08-10,C1177,EMEA,France,Software,Design Suite,Mid-Market,8,261.30,28.51,2090.40,228.08,1862.32,,Delivered,0
11767,2023-08-10,C1201,APAC,Australia,Services,Training Course,Enterprise,13,366.36,85.86,4762.68,1116.18,3646.50,0.00,Delivered,0
12169,2023-08-10,C1229,AMER,Brazil,Services,Custom Integration,Consumer,2,1186.05,401.61,1897.68,803.22,1094.46,0.20,Delivered,0
12181,2023-08-10,C1136,APAC,Singapore,Accessories,Desk Mat,Mid-Market,6,24.05,6.02,144.30,36.12,108.18,0.00,Delivered,0
12358,2023-08-10,C1184,APAC,Australia,Hardware,"27"" Monitor",Enterprise,12,326.12,140.51,3717.77,1686.12,2031.65,0.05,Pending,0
11684,2023-08-11,C1120,EMEA,Netherlands,Accessories,Carry Sleeve,SMB,5,27.76,8.00,138.80,40.00,98.80,0.00,Delivered,0
11944,2023-08-11,C1126,EMEA,United Kingdom,Software,Editor Pro License,Mid-Market,10,96.36,10.30,963.60,103.00,860.60,0.00,Delivered,0
11950,2023-08-12,C1067,AMER,Brazil,Accessories,Carry Sleeve,SMB,4,28.44,7.91,113.76,31.64,82.12,0.00,Delivered,0
12825,2023-08-12,C1079,APAC,South Korea,Services,Onboarding Workshop,SMB,4,496.62,151.08,1986.48,604.32,1382.16,,Pending,0
12118,2023-08-13,C1195,EMEA,Spain,Software,Analytics Platform,Enterprise,19,384.24,37.62,7300.56,714.78,6585.78,0.00,Delivered,0
12199,2023-08-13,C1162,EMEA,France,Accessories,Cable Set,Mid-Market,6,14.71,4.40,88.26,26.40,61.86,0.00,Delivered,0
12936,2023-08-14,C1209,AMER,United States,Services,Training Course,Enterprise,18,344.60,84.50,6202.80,1521.00,4681.80,0.00,Delivered,0
11738,2023-08-15,C1069,EMEA,Netherlands,Hardware,Mechanical Keyboard,SMB,1,134.64,47.50,134.64,47.50,87.14,0.00,Delivered,0
11925,2023-08-15,C1187,AMER,Mexico,Software,Analytics Platform,Enterprise,16,386.20,35.09,5252.32,561.44,4690.88,0.15,Delivered,0
12049,2023-08-15,C1194,EMEA,Finland,Software,Analytics Platform,Enterprise,14,378.53,34.54,5299.42,483.56,4815.86,0.00,Delivered,0
10002,2023-08-16,C1025,APAC,Australia,Software,Cloud Backup 1TB,SMB,8,55.75,6.80,446.00,54.40,391.60,0.00,Delivered,0
10306,2023-08-16,C1116,AMER,United States,Software,Design Suite,SMB,5,246.49,27.31,1232.45,136.55,1095.90,0.00,Delivered,0
10940,2023-08-16,C1179,AMER,United States,Hardware,Mechanical Keyboard,Mid-Market,6,136.38,47.37,818.28,284.22,534.06,0.00,Delivered,0
12732,2023-08-16,C1273,EMEA,Sweden,Services,Training Course,Consumer,4,335.58,85.18,1342.32,340.72,1001.60,0.00,Delivered,0
12235,2023-08-17,C1190,APAC,Japan,Software,Analytics Platform,Enterprise,14,396.69,37.66,5553.66,527.24,5026.42,0.00,Delivered,0
12238,2023-08-17,C1188,APAC,India,Accessories,Carry Sleeve,Enterprise,10,29.90,8.31,299.00,83.10,215.90,0.00,Delivered,0
12535,2023-08-17,C1200,EMEA,Germany,Software,Cloud Backup 1TB,Enterprise,14,58.35,7.09,816.90,99.26,717.64,0.00,Delivered,0
10396,2023-08-18,C1164,EMEA,Finland,Services,Onboarding Workshop,Mid-Market,8,493.42,146.55,3947.36,1172.40,2774.96,0.00,Delivered,0
12476,2023-08-18,C1203,EMEA,Spain,Accessories,Cable Set,Enterprise,17,14.45,4.29,245.65,72.93,172.72,0.00,Delivered,1
12785,2023-08-18,C1143,AMER,Canada,Services,Priority Support,Mid-Market,2,173.14,34.21,346.28,68.42,277.86,0.00,Delivered,0
10844,2023-08-19,C1060,APAC,Singapore,Services,Custom Integration,SMB,4,1247.56,419.44,4990.24,1677.76,3312.48,0.00,Delivered,0
12134,2023-08-19,C1186,APAC,Singapore,Services,Priority Support,Enterprise,12,180.29,35.73,2163.48,428.76,1734.72,0.00,Delivered,1
11721,2023-08-20,C1018,AMER,Canada,Software,Editor Pro License,SMB,3,102.01,9.71,306.03,29.13,276.90,0.00,Delivered,0
12332,2023-08-20,C1168,EMEA,United Kingdom,Hardware,Webcam HD,Mid-Market,12,82.43,32.98,989.16,395.76,593.40,0.00,Delivered,0
11011,2023-08-22,C1144,EMEA,France,Services,Onboarding Workshop,Mid-Market,10,469.69,154.07,4462.05,1540.70,2921.35,0.05,Delivered,0
11013,2023-08-22,C1030,EMEA,Netherlands,Services,Onboarding Workshop,SMB,1,483.14,147.74,410.67,147.74,262.93,0.15,Delivered,0
11235,2023-08-22,C1172,EMEA,United Kingdom,Hardware,Docking Station,Mid-Market,11,190.47,93.40,2095.17,1027.40,1067.77,0.00,Shipped,0
11241,2023-08-22,C1143,EMEA,France,Accessories,Cable Set,Mid-Market,9,13.68,4.27,123.12,38.43,84.69,0.00,Cancelled,0
11774,2023-08-22,C1132,APAC,India,Software,Editor Pro License,Mid-Market,2,96.19,10.25,192.38,20.50,171.88,,Delivered,0
12065,2023-08-22,C1014,AMER,Mexico,Services,Priority Support,SMB,5,172.29,37.26,861.45,186.30,675.15,0.00,Delivered,0
12598,2023-08-22,C1195,APAC,India,Services,Training Course,Enterprise,10,342.00,84.53,3420.00,845.30,2574.70,0.00,Delivered,0
10791,2023-08-23,C1169,EMEA,Finland,Accessories,Carry Sleeve,Mid-Market,7,28.72,8.33,201.04,58.31,142.73,0.00,Delivered,0
10811,2023-08-23,C1192,EMEA,Finland,Accessories,Carry Sleeve,Enterprise,12,29.23,8.13,298.15,97.56,200.59,0.15,Delivered,0
11355,2023-08-23,C1129,AMER,United States,Software,Cloud Backup 1TB,Mid-Market,11,57.34,7.00,630.74,77.00,553.74,0.00,Delivered,0
11389,2023-08-23,C1190,EMEA,Spain,Software,Editor Pro License,Enterprise,8,96.51,9.78,772.08,78.24,693.84,0.00,Delivered,0
11421,2023-08-23,C1049,AMER,Canada,Hardware,Docking Station,SMB,3,197.06,92.33,591.18,276.99,314.19,0.00,Delivered,0
11551,2023-08-23,C1050,APAC,South Korea,Hardware,Docking Station,SMB,1,193.23,94.39,193.23,94.39,98.84,0.00,Delivered,0
10920,2023-08-24,C1161,EMEA,Netherlands,Hardware,Webcam HD,Mid-Market,8,75.86,32.84,606.88,262.72,344.16,0.00,Delivered,0
11555,2023-08-24,C1034,AMER,United States,Hardware,USB-C Hub,SMB,3,48.37,20.75,145.11,62.25,82.86,0.00,Delivered,0
11484,2023-08-25,C1144,APAC,Japan,Services,Custom Integration,Mid-Market,5,1254.67,416.06,6273.35,2080.30,4193.05,0.00,Delivered,0
11604,2023-08-25,C1187,APAC,Singapore,Software,Analytics Platform,Enterprise,20,402.68,36.17,6845.56,723.40,6122.16,0.15,Delivered,0
11959,2023-08-25,C1026,AMER,Canada,Hardware,Docking Station,SMB,5,210.05,94.80,1050.25,474.00,576.25,0.00,Shipped,0
12205,2023-08-25,C1076,EMEA,Spain,Hardware,Webcam HD,SMB,5,75.22,33.25,376.10,166.25,209.85,0.00,Delivered,1
12717,2023-08-25,C1159,EMEA,Netherlands,Accessories,Carry Sleeve,Mid-Market,4,28.61,7.88,114.44,31.52,82.92,0.00,Delivered,0
10339,2023-08-26,C1088,EMEA,Spain,Hardware,"27"" Monitor",SMB,7,307.86,146.30,1939.52,1024.10,915.42,0.10,Delivered,0
10374,2023-08-26,C1293,AMER,Mexico,Software,Cloud Backup 1TB,Consumer,2,56.69,7.14,90.70,14.28,76.42,0.20,Delivered,0
11371,2023-08-26,C1278,APAC,Japan,Software,Analytics Platform,Consumer,1,412.14,36.77,412.14,36.77,375.37,0.00,Delivered,0
11896,2023-08-26,C1139,EMEA,Germany,Hardware,"27"" Monitor",Mid-Market,7,307.29,138.28,2151.03,967.96,1183.07,0.00,Delivered,0
10097,2023-08-27,C1005,EMEA,France,Hardware,"27"" Monitor",SMB,8,306.54,140.28,2452.32,1122.24,1330.08,0.00,Delivered,1
10140,2023-08-27,C1062,EMEA,Finland,Software,Cloud Backup 1TB,SMB,2,60.72,6.93,121.44,13.86,107.58,0.00,Delivered,0
10417,2023-08-27,C1068,AMER,Mexico,Services,Custom Integration,SMB,3,1132.86,414.41,3398.58,1243.23,2155.35,,Delivered,0
10978,2023-08-27,C1197,EMEA,Sweden,Accessories,Monitor Arm,Enterprise,20,85.03,33.26,1275.45,665.20,610.25,0.25,Delivered,0
11181,2023-08-27,C1267,APAC,Japan,Software,Editor Pro License,Consumer,2,100.09,9.61,200.18,19.22,180.96,0.00,Delivered,0
11062,2023-08-28,C1098,APAC,Australia,Software,Design Suite,SMB,1,248.13,26.06,248.13,26.06,222.07,0.00,Delivered,0
12309,2023-08-28,C1044,AMER,United States,Services,Custom Integration,SMB,7,1145.90,399.25,8021.30,2794.75,5226.55,,Delivered,0
10247,2023-08-29,C1136,EMEA,France,Hardware,Laptop Stand,Mid-Market,7,44.56,15.40,311.92,107.80,204.12,0.00,Pending,0
10431,2023-08-29,C1242,AMER,United States,Software,Design Suite,Consumer,4,235.54,26.31,942.16,105.24,836.92,0.00,Delivered,0
10602,2023-08-29,C1182,EMEA,Finland,Hardware,"27"" Monitor",Enterprise,19,305.75,138.53,5809.25,2632.07,3177.18,0.00,Delivered,0
11655,2023-08-29,C1269,APAC,India,Hardware,Webcam HD,Consumer,2,78.15,31.42,156.30,62.84,93.46,0.00,Delivered,0
12127,2023-08-29,C1090,AMER,United States,Accessories,Cable Set,SMB,6,14.17,4.46,68.02,26.76,41.26,0.20,Delivered,0
12346,2023-08-29,C1162,APAC,Japan,Accessories,Carry Sleeve,Mid-Market,12,30.41,7.71,364.92,92.52,272.40,0.00,Delivered,0
12722,2023-08-29,C1207,AMER,Mexico,Software,Cloud Backup 1TB,Enterprise,11,58.03,6.93,638.33,76.23,562.10,0.00,Delivered,0
10203,2023-08-30,C1200,APAC,South Korea,Hardware,Webcam HD,Enterprise,7,79.84,31.64,558.88,221.48,337.40,0.00,Delivered,0
10905,2023-08-30,C1101,APAC,Singapore,Accessories,Monitor Arm,SMB,8,86.24,34.27,689.92,274.16,415.76,,Delivered,0
10926,2023-08-30,C1207,AMER,Mexico,Software,Analytics Platform,Enterprise,17,418.32,34.61,7111.44,588.37,6523.07,,Delivered,0
11140,2023-08-30,C1193,APAC,Japan,Accessories,Monitor Arm,Enterprise,10,90.49,34.39,904.90,343.90,561.00,0.00,Pending,0
11636,2023-08-30,C1088,AMER,Canada,Accessories,Desk Mat,SMB,1,23.40,6.36,23.40,6.36,17.04,0.00,Delivered,0
11672,2023-08-30,C1037,AMER,Brazil,Software,Editor Pro License,SMB,6,95.84,10.14,575.04,60.84,514.20,0.00,Delivered,0
12070,2023-08-30,C1200,AMER,Mexico,Accessories,Carry Sleeve,Enterprise,15,28.35,7.74,425.25,116.10,309.15,0.00,Delivered,0
10985,2023-08-31,C1001,AMER,Brazil,Accessories,Cable Set,SMB,1,15.24,4.41,15.24,4.41,10.83,0.00,Delivered,0
11280,2023-08-31,C1052,EMEA,France,Software,Editor Pro License,SMB,7,96.70,10.21,541.52,71.47,470.05,0.20,Delivered,0
11903,2023-08-31,C1086,EMEA,Finland,Accessories,Carry Sleeve,SMB,3,27.33,7.88,81.99,23.64,58.35,0.00,Delivered,0
12014,2023-08-31,C1287,APAC,Singapore,Services,Priority Support,Consumer,4,176.54,34.95,706.16,139.80,566.36,0.00,Delivered,0
11113,2023-09-01,C1068,EMEA,Netherlands,Software,Design Suite,SMB,8,243.68,27.05,1949.44,216.40,1733.04,0.00,Delivered,0
12498,2023-09-01,C1215,APAC,South Korea,Software,Design Suite,Consumer,4,258.35,26.67,1033.40,106.68,926.72,0.00,Delivered,0
12986,2023-09-01,C1186,AMER,United States,Hardware,USB-C Hub,Enterprise,10,51.42,21.01,514.20,210.10,304.10,0.00,Delivered,0
10551,2023-09-02,C1001,AMER,Canada,Services,Custom Integration,SMB,7,1134.67,404.88,7942.69,2834.16,5108.53,0.00,Delivered,0
10729,2023-09-02,C1155,APAC,India,Accessories,Monitor Arm,Mid-Market,5,93.52,34.49,467.60,172.45,295.15,0.00,Shipped,0
12262,2023-09-02,C1132,EMEA,Netherlands,Hardware,Laptop Stand,Mid-Market,8,42.23,15.84,337.84,126.72,211.12,0.00,Delivered,0
12297,2023-09-02,C1273,APAC,Australia,Services,Training Course,Consumer,4,350.63,87.95,1402.52,351.80,1050.72,0.00,Delivered,0
12578,2023-09-02,C1088,EMEA,Finland,Software,Cloud Backup 1TB,SMB,4,58.69,7.42,234.76,29.68,205.08,,Delivered,0
10355,2023-09-03,C1202,APAC,Australia,Hardware,Laptop Stand,Enterprise,18,42.88,15.04,771.84,270.72,501.12,0.00,Delivered,0
11306,2023-09-03,C1146,AMER,Canada,Hardware,USB-C Hub,Mid-Market,4,50.31,21.19,181.12,84.76,96.36,0.10,Delivered,0
11924,2023-09-03,C1200,AMER,Canada,Accessories,Carry Sleeve,Enterprise,11,28.04,8.31,262.17,91.41,170.76,0.15,Delivered,1
11983,2023-09-03,C1298,EMEA,Finland,Accessories,Monitor Arm,Consumer,2,92.67,34.13,157.54,68.26,89.28,0.15,Delivered,0
12008,2023-09-03,C1205,EMEA,France,Software,Analytics Platform,Enterprise,9,406.99,36.68,3662.91,330.12,3332.79,0.00,Delivered,0
10312,2023-09-04,C1014,AMER,Canada,Services,Priority Support,SMB,7,188.41,36.46,1318.87,255.22,1063.65,0.00,Delivered,0
11518,2023-09-04,C1139,EMEA,United Kingdom,Software,Design Suite,Mid-Market,6,257.70,27.32,1391.58,163.92,1227.66,0.10,Delivered,0
11665,2023-09-04,C1085,EMEA,Germany,Software,Design Suite,SMB,2,262.32,28.12,524.64,56.24,468.40,0.00,Delivered,0
10085,2023-09-05,C1195,APAC,South Korea,Software,VPN Annual,Enterprise,4,39.05,3.04,156.20,12.16,144.04,0.00,Delivered,0
10598,2023-09-05,C1059,EMEA,Spain,Accessories,Cable Set,SMB,8,15.26,4.45,122.08,35.60,86.48,0.00,Delivered,1
12461,2023-09-05,C1141,AMER,United States,Hardware,"27"" Monitor",Mid-Market,9,330.56,144.73,2975.04,1302.57,1672.47,0.00,Delivered,0
12474,2023-09-05,C1235,APAC,Japan,Hardware,"27"" Monitor",Consumer,2,300.98,137.98,601.96,275.96,326.00,0.00,Delivered,1
10130,2023-09-06,C1139,AMER,United States,Software,Design Suite,Mid-Market,3,246.76,26.77,740.28,80.31,659.97,0.00,Delivered,0
10624,2023-09-06,C1030,AMER,Canada,Hardware,"27"" Monitor",SMB,7,315.03,133.75,2205.21,936.25,1268.96,0.00,Delivered,0
11131,2023-09-06,C1140,AMER,Canada,Hardware,"27"" Monitor",Mid-Market,11,319.63,138.29,3515.93,1521.19,1994.74,,Delivered,0
11283,2023-09-06,C1145,EMEA,France,Accessories,Desk Mat,Mid-Market,7,22.61,5.99,158.27,41.93,116.34,0.00,Shipped,0
11343,2023-09-06,C1086,AMER,Brazil,Hardware,USB-C Hub,SMB,4,49.43,20.99,197.72,83.96,113.76,0.00,Delivered,0
10005,2023-09-07,C1157,AMER,Canada,Hardware,Laptop Stand,Mid-Market,8,41.61,15.62,332.88,124.96,207.92,0.00,Delivered,0
10793,2023-09-07,C1136,APAC,South Korea,Accessories,Cable Set,Mid-Market,5,13.92,4.23,69.60,21.15,48.45,0.00,Delivered,0
10886,2023-09-07,C1145,APAC,South Korea,Services,Priority Support,Mid-Market,4,188.81,34.46,755.24,137.84,617.40,0.00,Delivered,0
12832,2023-09-07,C1113,AMER,United States,Hardware,Mechanical Keyboard,SMB,7,128.05,49.19,896.35,344.33,552.02,0.00,Delivered,0
10325,2023-09-08,C1096,AMER,Mexico,Software,Editor Pro License,SMB,4,95.17,10.35,380.68,41.40,339.28,0.00,Delivered,0
11328,2023-09-08,C1147,APAC,Japan,Hardware,USB-C Hub,Mid-Market,11,49.32,21.58,542.52,237.38,305.14,0.00,Delivered,0
12145,2023-09-08,C1179,AMER,Canada,Software,Cloud Backup 1TB,Mid-Market,2,61.98,7.24,123.96,14.48,109.48,0.00,Cancelled,0
12674,2023-09-08,C1177,AMER,Canada,Hardware,Webcam HD,Mid-Market,9,79.67,32.86,681.18,295.74,385.44,0.05,Delivered,0
10116,2023-09-09,C1147,AMER,Mexico,Software,Cloud Backup 1TB,Mid-Market,9,61.99,6.74,557.91,60.66,497.25,0.00,Delivered,0
11835,2023-09-09,C1198,APAC,India,Hardware,Laptop Stand,Enterprise,11,41.95,15.41,461.45,169.51,291.94,0.00,Delivered,0
12115,2023-09-09,C1123,AMER,Mexico,Hardware,Docking Station,Mid-Market,6,202.74,90.14,1216.44,540.84,675.60,0.00,Delivered,0
12251,2023-09-09,C1034,AMER,Brazil,Services,Training Course,SMB,1,335.38,84.08,335.38,84.08,251.30,0.00,Delivered,0
12941,2023-09-09,C1206,EMEA,Netherlands,Hardware,USB-C Hub,Enterprise,8,51.72,21.29,413.76,170.32,243.44,0.00,Delivered,0
10063,2023-09-10,C1164,EMEA,France,Hardware,Docking Station,Mid-Market,12,200.06,90.82,2400.72,1089.84,1310.88,0.00,Delivered,0
10657,2023-09-10,C1127,EMEA,France,Services,Custom Integration,Mid-Market,9,1219.85,436.45,10978.65,3928.05,7050.60,0.00,Delivered,0
10663,2023-09-10,C1205,EMEA,France,Hardware,Mechanical Keyboard,Enterprise,14,135.19,47.80,1892.66,669.20,1223.46,0.00,Delivered,0
12718,2023-09-10,C1306,AMER,Canada,Software,Design Suite,Consumer,4,254.41,28.40,1017.64,113.60,904.04,0.00,Delivered,0
10139,2023-09-11,C1063,EMEA,Sweden,Hardware,Webcam HD,SMB,5,77.22,31.14,386.10,155.70,230.40,,Shipped,0
10236,2023-09-11,C1122,APAC,Japan,Hardware,Webcam HD,Mid-Market,3,79.88,32.88,203.69,98.64,105.05,0.15,Delivered,1
10941,2023-09-11,C1193,EMEA,Netherlands,Hardware,Mechanical Keyboard,Enterprise,19,136.40,49.52,2591.60,940.88,1650.72,0.00,Delivered,1
10997,2023-09-11,C1153,EMEA,Finland,Accessories,Cable Set,Mid-Market,10,15.04,4.29,150.40,42.90,107.50,0.00,Shipped,0
10683,2023-09-12,C1165,EMEA,Netherlands,Hardware,Mechanical Keyboard,Mid-Market,7,129.20,49.72,904.40,348.04,556.36,0.00,Delivered,0
10863,2023-09-12,C1046,EMEA,France,Software,Design Suite,SMB,7,236.49,27.50,1655.43,192.50,1462.93,0.00,Shipped,0
12553,2023-09-12,C1205,APAC,Japan,Services,Training Course,Enterprise,16,347.87,91.44,5565.92,1463.04,4102.88,0.00,Delivered,0
10914,2023-09-13,C1099,APAC,South Korea,Services,Custom Integration,SMB,4,1261.53,429.03,5046.12,1716.12,3330.00,0.00,Delivered,0
11596,2023-09-13,C1183,AMER,Mexico,Accessories,Desk Mat,Enterprise,20,23.62,6.11,472.40,122.20,350.20,0.00,Delivered,0
10439,2023-09-14,C1030,APAC,Australia,Hardware,Mechanical Keyboard,SMB,2,126.17,48.78,189.25,97.56,91.69,0.25,Pending,0
10910,2023-09-14,C1134,EMEA,France,Accessories,Cable Set,Mid-Market,12,15.14,4.54,181.68,54.48,127.20,0.00,Delivered,0
12315,2023-09-14,C1023,EMEA,Finland,Hardware,Docking Station,SMB,8,190.75,90.35,1526.00,722.80,803.20,0.00,Delivered,0
10679,2023-09-16,C1203,AMER,Canada,Services,Custom Integration,Enterprise,10,1259.19,407.50,12591.90,4075.00,8516.90,0.00,Shipped,0
10974,2023-09-16,C1171,AMER,United States,Hardware,"27"" Monitor",Mid-Market,7,310.54,142.25,1630.34,995.75,634.59,0.25,Delivered,0
11126,2023-09-16,C1226,AMER,United States,Accessories,Carry Sleeve,Consumer,1,27.42,8.27,27.42,8.27,19.15,0.00,Delivered,0
12519,2023-09-16,C1042,AMER,Canada,Hardware,Docking Station,SMB,5,198.34,91.82,991.70,459.10,532.60,0.00,Delivered,0
10201,2023-09-17,C1014,AMER,United States,Hardware,"27"" Monitor",SMB,6,331.72,143.30,1990.32,859.80,1130.52,0.00,Delivered,0
